# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19856
#@/user_id	240c8f47-1b3e-481f-bf46-4ce45a0f2d10
a 	啊	c=2 d=0.0773569 t=19856
wang luo 	網絡	c=3 d=6.92758e-06 t=19856
wang shang 	網上	c=1 d=4.49711e-11 t=19856
wang yi 	網易	c=1 d=0.000167421 t=19856
wang zhan 	網站	c=1 d=1.80209e-17 t=19856
wei 	位	c=5 d=0.161403 t=19856
wei 	未	c=29 d=0.397242 t=19856
wei 	爲	c=62 d=1.00434 t=19856
wei bi 	未必	c=1 d=1.35755e-08 t=19856
wei chi 	維持	c=1 d=7.20148e-21 t=19856
wei chong ding 	爲衝頂	c=1 d=0.0389686 t=19856
wei ci 	爲此	c=1 d=2.62202e-17 t=19856
wei dai ma 	僞代碼	c=2 d=1.19913e-11 t=19856
wei du 	維度	c=11 d=1.16894 t=19856
wei er qie 	未而且	c=1 d=3.15165e-05 t=19856
wei fan 	違反	c=1 d=1.44149e-08 t=19856
wei ge 	偉哥	c=10 d=0.0702995 t=19856
wei hu 	維護	c=0 d=9.90387e-06 t=19856
wei huo qu 	未獲取	c=1 d=7.88932e-06 t=19856
wei jie 	未接	c=1 d=3.67242e-10 t=19856
wei lai 	未來	c=9 d=0.000548767 t=19856
wei le 	爲了	c=5 d=1.17921 t=19856
wei na ge luo 	爲那個落	c=1 d=1.22519e-07 t=19856
wei sha 	爲啥	c=6 d=0.000880518 t=19856
wei sha ya 	爲啥呀	c=1 d=0.000352662 t=19856
wei shen me 	爲什麼	c=2 d=3.32238e-08 t=19856
wei sheng jian 	衛生間	c=1 d=3.48489e-11 t=19856
wei sui 	未遂	c=1 d=1.87889e-08 t=19856
wei tiao 	微調	c=1 d=0.0305009 t=19856
wei tong guo 	未通過	c=1 d=1.04223e-16 t=19856
wei xian 	危險	c=1 d=3.67367e-14 t=19856
wei xin 	微信	c=2 d=0.00121259 t=19856
wei yan jiu xia 	爲研究下	c=1 d=1.45272e-11 t=19856
wei yi 	唯一	c=1 d=1.1265e-19 t=19856
wei zao 	僞造	c=1 d=1.41391e-16 t=19856
wei zhao 	未兆	c=8 d=5.73302e-14 t=19856
wei zhi 	位置	c=1 d=0.0675424 t=19856
wei zhi 	未知	c=1 d=0.0010701 t=19856
wen 	問	c=8 d=2.42888e-07 t=19856
wen ben 	文本	c=1 d=2.42505e-10 t=19856
wen cheng 	文成	c=1 d=8.09731e-18 t=19856
wen dang 	文檔	c=2 d=5.61593e-12 t=19856
wen ding 	穩定	c=10 d=0.000106757 t=19856
wen ding xing 	穩定性	c=2 d=2.26148e-12 t=19856
wen du 	溫度	c=1 d=0.000154549 t=19856
wen he 	吻合	c=1 d=3.59848e-06 t=19856
wen jian 	文件	c=18 d=0.151492 t=19856
wen ri 	問日	c=2 d=2.47504e-07 t=19856
wen ti 	問題	c=127 d=1.24123 t=19856
wen tui 	問退	c=1 d=7.83238e-09 t=19856
wen wei sha 	問爲啥	c=1 d=3.20037e-09 t=19856
wen wen 	問問	c=3 d=0.0042536 t=19856
wen xia 	問下	c=1 d=0.00644146 t=19856
wo 	我	c=39 d=1.66349 t=19856
wo ba 	我把	c=4 d=5.27493e-05 t=19856
wo bu zhi 	我不知	c=1 d=0.00436124 t=19856
wo chi wan fan 	我喫完飯	c=1 d=8.38145e-12 t=19856
wo chu li 	我處理	c=1 d=1.6919e-10 t=19856
wo da gai 	我大概	c=1 d=1.23431e-06 t=19856
wo dan xin 	我擔心	c=1 d=9.09837e-07 t=19856
wo de 	我的	c=1 d=3.41588e-11 t=19856
wo de sheng huo de 	我的生活的	c=1 d=8.31387e-05 t=19856
wo gang gai wan 	我剛改完	c=1 d=0.00332928 t=19856
wo hui 	我會	c=2 d=0.0152222 t=19856
wo jian cha xia 	我檢查下	c=1 d=3.81502e-17 t=19856
wo jie de 	我接的	c=1 d=4.5329e-16 t=19856
wo jin tian 	我今天	c=1 d=2.64702e-11 t=19856
wo jue de 	我覺得	c=1 d=5.74659e-13 t=19856
wo kan 	我看	c=3 d=0.0134341 t=19856
wo kan kan 	我看看	c=7 d=0.000266536 t=19856
wo kan le 	我看了	c=2 d=5.58738e-06 t=19856
wo kan xia 	我看下	c=1 d=7.28896e-16 t=19856
wo ke neng 	我可能	c=1 d=0.0290133 t=19856
wo ke yi 	我可以	c=1 d=0.0880368 t=19856
wo mei 	我沒	c=1 d=0.00033379 t=19856
wo men 	我們	c=58 d=0.217196 t=19856
wo men eh 	我們誒	c=1 d=0.00264522 t=19856
wo men zhe bian 	我們這邊	c=2 d=4.71751e-12 t=19856
wo na 	我那	c=0 d=1.60993e-15 t=19856
wo na dian 	我那點	c=1 d=0.0539337 t=19856
wo na gao feng 	我那高峯	c=1 d=2.68192e-18 t=19856
wo na quan 	我那全	c=1 d=1.618e-14 t=19856
wo pa 	我怕	c=0 d=0.0470011 t=19856
wo pa tong yi 	我怕統一	c=1 d=0.472367 t=19856
wo qian mian 	我前面	c=1 d=1.97589e-12 t=19856
wo shi 	我是	c=1 d=0.0992613 t=19856
wo shi shuo 	我是說	c=1 d=6.91322e-11 t=19856
wo suan le 	我算了	c=1 d=3.26613e-13 t=19856
wo xian 	我縣	c=8 d=0.558374 t=19856
wo xian dao le 	我先到了	c=1 d=6.53992e-05 t=19856
wo xian gong zuo 	我先工作	c=1 d=0.000415927 t=19856
wo xian gong zuo le 	我縣工作了	c=1 d=5.89307e-15 t=19856
wo xian kan kan 	我先看看	c=1 d=6.26833e-06 t=19856
wo xiang 	我想	c=1 d=8.9413e-08 t=19856
wo xiang duo le 	我想多了	c=1 d=7.12134e-07 t=19856
wo xu yao 	我需要	c=6 d=0.064894 t=19856
wo ya kan dao le 	我呀看到了	c=1 d=2.8175e-10 t=19856
wo ye 	我也	c=1 d=3.72792e-10 t=19856
wo ye da suan 	我也打算	c=1 d=7.178e-12 t=19856
wo yi hui 	我一會	c=1 d=2.67499e-17 t=19856
wo you 	我有	c=1 d=3.24929e-11 t=19856
wo zai 	我再	c=7 d=0.00145173 t=19856
wo zai 	我在	c=4 d=0.0241521 t=19856
wo zhe bian 	我這邊	c=7 d=0.00171216 t=19856
wo zhi dao 	我知道	c=1 d=3.0924e-17 t=19856
wo zi ji le 	我自己了	c=1 d=1.28577e-16 t=19856
wu 	無	c=26 d=0.0787864 t=19856
wu bao 	惡報	c=0 d=0.00322254 t=19856
wu bao di 	惡報地	c=1 d=0.0323869 t=19856
wu bian dong 	無變動	c=1 d=4.80159e-17 t=19856
wu bian geng 	無變更	c=1 d=1.15683e-08 t=19856
wu cha 	誤差	c=5 d=0.00506703 t=19856
wu duan 	武斷	c=1 d=5.00707e-10 t=19856
wu fa 	無法	c=1 d=0.00343896 t=19856
wu fa xiao hao 	無法消耗	c=1 d=0.034562 t=19856
wu fa xiu gai 	無法修改	c=1 d=1.24714e-10 t=19856
wu fan hou 	午飯後	c=1 d=4.18653e-22 t=19856
wu feng 	無縫	c=1 d=0.107528 t=19856
wu gao feng 	無高峯	c=1 d=3.242e-14 t=19856
wu guan 	無關	c=2 d=1.4971e-11 t=19856
wu guan le 	無關了	c=1 d=1.25339e-10 t=19856
wu han shi 	武漢市	c=0 d=5.90329e-07 t=19856
wu han shi nian ga xian 	武漢市輾軋線	c=1 d=5.93288e-06 t=19856
wu jie 	無界	c=1 d=1.77007e-12 t=19856
wu jie 	無解	c=2 d=3.70869e-12 t=19856
wu jin ji 	無緊急	c=1 d=0.00204983 t=19856
wu lun 	無論	c=1 d=1.90333e-13 t=19856
wu ming xian 	武鳴縣	c=2 d=3.58919e-05 t=19856
wu ming xian an 	武鳴縣按	c=1 d=1.86691e-21 t=19856
wu suan 	誤算	c=1 d=0.000907334 t=19856
wu wu 	無誤	c=1 d=5.91958e-09 t=19856
wu xian 	無限	c=1 d=1.24973e-05 t=19856
wu xu 	無序	c=1 d=6.56243e-16 t=19856
wu ye 	物業	c=1 d=3.2984e-11 t=19856
wu ying xiang 	無影響	c=2 d=1.17431e-08 t=19856
wu yong de 	無用的	c=1 d=1.19474e-05 t=19856
xi 	息	c=2 d=0.00790705 t=19856
xi 	洗	c=2 d=3.73757e-11 t=19856
xi 	系	c=0 d=5.50326e-05 t=19856
xi hua 	細化	c=5 d=1.68864 t=19856
xi jie 	細節	c=6 d=0.0309819 t=19856
xi jie ei 	細節誒	c=1 d=5.68941e-13 t=19856
xi kan 	細看	c=2 d=0.00864619 t=19856
xi kan xia 	細看下	c=1 d=0.0539337 t=19856
xi na 	吸納	c=0 d=0.00297478 t=19856
xi nan 	西南	c=2 d=6.50952e-09 t=19856
xi sheng 	犧牲	c=1 d=6.43358e-18 t=19856
xi shu 	係數	c=10 d=0.425845 t=19856
xi tong 	系統	c=8 d=0.846519 t=19856
xi tong hua 	系統化	c=1 d=9.71272e-11 t=19856
xi tong jing ran 	系統竟然	c=1 d=0.000267872 t=19856
xi wang 	希望	c=1 d=1.47799e-08 t=19856
xi xi 	嘻嘻	c=1 d=1.32701e-05 t=19856
xi ya 	洗牙	c=4 d=2.12157e-21 t=19856
xi yi 	洗衣	c=1 d=3.0448e-11 t=19856
xia 	下	c=101 d=0.57504 t=19856
xia ba 	下巴	c=1 d=1.59804e-15 t=19856
xia ban 	下班	c=1 d=7.25014e-12 t=19856
xia ci 	下次	c=4 d=0.000297529 t=19856
xia ga 	轄戛	c=1 d=7.01412e-05 t=19856
xia ge 	下個	c=2 d=0.00015966 t=19856
xia ge 	下頜	c=7 d=0.0968251 t=19856
xia ge yue 	下個月	c=1 d=0.180866 t=19856
xia ge yue de 	下個月的	c=1 d=0.0199405 t=19856
xia ge zhou qi 	下頜週期	c=1 d=0.0023344 t=19856
xia jia 	下家	c=2 d=9.37465e-09 t=19856
xia jiang 	下降	c=11 d=0.239309 t=19856
xia jie 	下屆	c=1 d=4.25645e-11 t=19856
xia jie 	下界	c=9 d=0.191092 t=19856
xia jie zhi 	下界值	c=1 d=3.5571e-17 t=19856
xia lai 	下來	c=3 d=1.37783e-06 t=19856
xia lai le 	下來了	c=1 d=1.17511e-16 t=19856
xia mian 	下面	c=1 d=1.73414e-06 t=19856
xia qu 	下去	c=1 d=8.81435e-17 t=19856
xia tiao 	下調	c=12 d=1.67515 t=19856
xia tiao wei 	下調爲	c=1 d=0.000330468 t=19856
xia tong 	下同	c=2 d=0.000263972 t=19856
xia wan 	下完	c=1 d=1.08927e-06 t=19856
xia wu 	下午	c=16 d=0.683792 t=19856
xia xian 	下線	c=2 d=2.49543e-06 t=19856
xia ya 	下壓	c=13 d=0.292535 t=19856
xia you 	下游	c=1 d=1.13157e-13 t=19856
xia yue 	下月	c=1 d=2.06649e-10 t=19856
xia zai 	下載	c=13 d=0.234474 t=19856
xia zhou 	下週	c=7 d=0.592176 t=19856
xia zhou shi 	下週是	c=1 d=8.17034e-06 t=19856
xia zhou yi 	下週一	c=1 d=2.77603e-12 t=19856
xian 	先	c=70 d=0.743215 t=19856
xian 	線	c=282 d=3.8705 t=19856
xian 	縣	c=6 d=0.7312 t=19856
xian ba 	先把	c=1 d=2.02591e-12 t=19856
xian bu 	先不	c=1 d=0.08291 t=19856
xian bu dong 	線不懂	c=1 d=3.21532e-05 t=19856
xian bu dong le 	先不動了	c=1 d=6.87523e-05 t=19856
xian bu guan 	先不管	c=1 d=2.04662e-14 t=19856
xian bu hui 	線不會	c=1 d=1.26272e-09 t=19856
xian bu tian jia 	先不添加	c=1 d=0.99005 t=19856
xian bu yong 	線不用	c=1 d=2.59329e-05 t=19856
xian cong 	先從	c=1 d=5.94723e-05 t=19856
xian guan 	線管	c=1 d=3.21696e-11 t=19856
xian guan 	縣官	c=1 d=3.18495e-11 t=19856
xian guo 	鮮果	c=1 d=0.0298969 t=19856
xian jin xing 	先進性	c=1 d=2.8248e-11 t=19856
xian kan kan 	先看看	c=1 d=2.73563e-16 t=19856
xian liu 	限流	c=1 d=2.80927e-05 t=19856
xian lu 	線路	c=2 d=0.000158461 t=19856
xian shang 	線上	c=18 d=0.00232276 t=19856
xian ti huan 	線替換	c=1 d=3.70996e-12 t=19856
xian tong ji 	鹹統計	c=1 d=1.12573e-11 t=19856
xian xia 	線下	c=1 d=8.55513e-18 t=19856
xian xiang 	現象	c=2 d=0.251581 t=19856
xian xing 	線性	c=11 d=0.000173072 t=19856
xian xing guan xi 	線性關係	c=1 d=7.25385e-18 t=19856
xian xing wu guan 	線性無關	c=1 d=1.0471e-12 t=19856
xian yong 	先用	c=3 d=3.07436e-07 t=19856
xian you 	現有	c=1 d=6.88109e-15 t=19856
xian zai 	現在	c=92 d=1.66604 t=19856
xian zhe yang 	先這樣	c=1 d=8.25667e-12 t=19856
xian zhi 	限制	c=8 d=1 t=19856
xian zhi a 	限制啊	c=1 d=1.5285e-21 t=19856
xian zhuang 	現狀	c=3 d=0.465334 t=19856
xiang 	像	c=2 d=0.00375375 t=19856
xiang 	向	c=3 d=3.21343e-12 t=19856
xiang 	想	c=7 d=0.0204453 t=19856
xiang 	香	c=2 d=2.31203e-07 t=19856
xiang bi 	相比	c=3 d=0.00577048 t=19856
xiang bu dao 	想不到	c=1 d=1.91287e-13 t=19856
xiang chu qu 	想出去	c=1 d=2.0266e-16 t=19856
xiang dan 	詳單	c=0 d=0.0153355 t=19856
xiang dan yu 	詳單於	c=1 d=0.154124 t=19856
xiang dang 	相當	c=1 d=0.154896 t=19856
xiang dang yu 	相當於	c=2 d=0.00117088 t=19856
xiang dao 	想到	c=2 d=0.00394621 t=19856
xiang de 	想的	c=1 d=0.499074 t=19856
xiang dui 	相對	c=9 d=0.0291588 t=19856
xiang dui yu 	相對於	c=1 d=5.7595e-10 t=19856
xiang fa 	想法	c=2 d=0.000626727 t=19856
xiang fang 	相仿	c=0 d=5.84655e-11 t=19856
xiang fang yu 	相仿於	c=1 d=5.87585e-10 t=19856
xiang guan 	相關	c=7 d=1.9936e-05 t=19856
xiang guo 	想過	c=1 d=3.92065e-10 t=19856
xiang jian 	詳見	c=1 d=8.61441e-11 t=19856
xiang jiang 	香江	c=1 d=2.23244e-07 t=19856
xiang liang 	向量	c=1 d=1.17471e-12 t=19856
xiang mu 	項目	c=12 d=1.14789e-05 t=19856
xiang shi 	像是	c=1 d=8.48616e-11 t=19856
xiang shi 	相似	c=1 d=8.40172e-11 t=19856
xiang tong 	相同	c=3 d=0.0234005 t=19856
xiang wai 	向外	c=1 d=0.00012465 t=19856
xiang xian zai 	像現在	c=1 d=5.13295e-08 t=19856
xiang xiang 	想想	c=5 d=0.757561 t=19856
xiang ying 	相應	c=1 d=2.27359e-16 t=19856
xiang zheng xing 	象徵性	c=1 d=0.843665 t=19856
xiao 	小	c=15 d=0.0239534 t=19856
xiao bu fen 	小部分	c=0 d=0.026982 t=19856
xiao bu fen shu ju 	小部分數據	c=1 d=0.271173 t=19856
xiao chao 	小炒	c=1 d=1.32489e-14 t=19856
xiao chao rou 	小炒肉	c=1 d=1.84771e-17 t=19856
xiao fu du 	小幅度	c=1 d=0.20089 t=19856
xiao guo 	效果	c=9 d=0.539543 t=19856
xiao hao 	消耗	c=26 d=0.847603 t=19856
xiao hui yi shi 	小會議室	c=1 d=0.000151489 t=19856
xiao jie dian 	关节点	c=4 d=0.0066709 t=19856
xiao lv 	效率	c=0 d=5.35444e-06 t=19856
xiao mi 	小米	c=2 d=1.68139e-16 t=19856
xiao qu 	小區	c=1 d=0.000262568 t=19856
xiao shi 	小時	c=4 d=0.0977864 t=19856
xiao xi 	消息	c=1 d=0.0393602 t=19856
xiao ying 	效應	c=1 d=0.310367 t=19856
xiao yu ming 	小域名	c=1 d=5.59023e-12 t=19856
xiao zu 	小組	c=1 d=0.117655 t=19856
xie 	些	c=35 d=0.778114 t=19856
xie 	寫	c=12 d=0.318224 t=19856
xie cuo 	寫錯	c=0 d=0.00439369 t=19856
xie cuo le 	寫錯了	c=1 d=5.73468e-18 t=19856
xie ge 	寫個	c=0 d=0.00098528 t=19856
xie ge yue 	寫個月	c=1 d=0.00990218 t=19856
xie hao 	寫好	c=1 d=6.67886e-17 t=19856
xie ji 	血跡	c=1 d=0.00130703 t=19856
xie jin qu 	寫進去	c=1 d=0.0948935 t=19856
xie le 	寫了	c=1 d=4.11215e-17 t=19856
xie ru 	寫入	c=12 d=0.000120498 t=19856
xie shu ju le 	寫數據了	c=1 d=2.98604e-17 t=19856
xie xie 	謝謝	c=2 d=0.0156858 t=19856
xie zai 	卸載	c=2 d=0.0214936 t=19856
xin 	心	c=1 d=2.76886e-11 t=19856
xin 	新	c=13 d=0.175172 t=19856
xin ban ben 	新版本	c=1 d=2.91687e-06 t=19856
xin ben 	心坌	c=1 d=1.79127e-05 t=19856
xin biao 	新表	c=1 d=0.0115624 t=19856
xin de 	新的	c=8 d=0.0161039 t=19856
xin er 	心兒	c=0 d=0.000394621 t=19856
xin er de 	心兒的	c=1 d=0.00396599 t=19856
xin guo 	新國	c=1 d=0.00031751 t=19856
xin hao 	信號	c=1 d=3.72792e-10 t=19856
xin huo 	新貨	c=2 d=0.752165 t=19856
xin ji qi 	新機器	c=1 d=3.75758e-15 t=19856
xin jia 	新家	c=1 d=0.00037447 t=19856
xin jiang 	新疆	c=1 d=0.729789 t=19856
xin kai 	新開	c=1 d=0.0372538 t=19856
xin ku 	辛苦	c=2 d=0.00481991 t=19856
xin mo xing 	新模型	c=1 d=1.48873e-05 t=19856
xin tiao 	心跳	c=5 d=1.96508e-05 t=19856
xin tiao bao 	心跳包	c=1 d=7.73311e-06 t=19856
xin tiao shi jian 	心跳時間	c=3 d=6.28685e-06 t=19856
xin tiao shu ju 	心跳數據	c=1 d=1.38809e-05 t=19856
xin xi 	信息	c=15 d=0.477839 t=19856
xin yong 	信用	c=3 d=0.00852492 t=19856
xin yong dai 	信用貸	c=1 d=0.00932553 t=19856
xin zeng 	新增	c=4 d=0.000148489 t=19856
xing 	型	c=1 d=9.30778e-10 t=19856
xing 	形	c=1 d=1.05579e-21 t=19856
xing 	性	c=4 d=0.000100034 t=19856
xing 	行	c=1 d=6.68817e-05 t=19856
xing cheng 	形成	c=2 d=0.000157671 t=19856
xing hao 	型號	c=1 d=1.66382e-19 t=19856
xing hu po 	行湖泊	c=1 d=0.00067217 t=19856
xing huo 	星火	c=39 d=5.13512 t=19856
xing huo 	行貨	c=1 d=0.000130387 t=19856
xing huo de 	星火的	c=1 d=0.0812682 t=19856
xing shi 	形式	c=1 d=5.91757e-05 t=19856
xing tu 	星圖	c=1 d=0.000133688 t=19856
xing wei 	行爲	c=1 d=1.37236e-18 t=19856
xing xiang 	形象	c=1 d=4.27924e-15 t=19856
xing ya 	行呀	c=1 d=0.321422 t=19856
xing zhi 	性質	c=2 d=2.3469e-07 t=19856
xiu 	修	c=0 d=1.02055e-05 t=19856
xiu fu 	修復	c=6 d=0.165262 t=19856
xiu gai 	修改	c=14 d=0.000385901 t=19856
xiu gai le 	修改了	c=1 d=8.6323e-06 t=19856
xiu gai shu ju 	修改數據	c=1 d=2.85464e-17 t=19856
xiu gou 	休夠	c=1 d=0.375311 t=19856
xiu jia 	休假	c=1 d=3.91093e-15 t=19856
xiu jia le 	休假了	c=1 d=1.57886e-20 t=19856
xiu xi 	休息	c=1 d=7.66007e-12 t=19856
xiu zai na er ge 	修在哪兒個	c=1 d=0.000102566 t=19856
xiu zheng 	修整	c=1 d=4.95978e-16 t=19856
xiu zheng 	修正	c=21 d=1.12001 t=19856
xiu zheng hou 	修正後	c=1 d=4.66697e-06 t=19856
xiu zheng hui 	修正會	c=1 d=0.000120966 t=19856
xiu zheng le 	修正了	c=2 d=0.00229967 t=19856
xu 	需	c=7 d=0.105399 t=19856
xu a yo 	需啊喲	c=9 d=0.0137961 t=19856
xu ao 	徐璈	c=2 d=1.67325e-11 t=19856
xu ni 	虛擬	c=11 d=0.00357592 t=19856
xu ni ji fei dan yuan 	虛擬計費單元	c=1 d=0.000232877 t=19856
xu ping 	徐平	c=1 d=1.33711e-06 t=19856
xu qi 	續期	c=12 d=0.0857086 t=19856
xu qiu 	需求	c=12 d=0.246026 t=19856
xu xian 	許仙	c=1 d=1.24349e-05 t=19856
xu yao 	需要	c=86 d=1.43902 t=19856
xuan 	玄	c=6 d=0.296364 t=19856
xuan 	選	c=2 d=0.000884941 t=19856
xuan ang 	軒昂	c=0 d=0.0114178 t=19856
xuan ang dui 	軒昂對	c=1 d=0.11475 t=19856
xuan hao mei 	選好沒	c=1 d=1.86628e-17 t=19856
xuan qu 	選取	c=3 d=5.62975e-17 t=19856
xuan shi jian 	選時間	c=1 d=0.00155699 t=19856
xuan xiang 	選項	c=2 d=0.00126821 t=19856
xuan ze 	選擇	c=7 d=0.0052418 t=19856
xue hui 	學會	c=2 d=0.000267496 t=19856
xue xi 	學習	c=1 d=2.30717e-12 t=19856
xun fu 	馴服	c=1 d=8.15341e-11 t=19856
xun huan 	循環	c=2 d=5.88906e-07 t=19856
xun qiu 	尋求	c=1 d=0.00012909 t=19856
ya 	呀	c=35 d=0.0685881 t=19856
ya 	壓	c=3 d=6.31821e-11 t=19856
ya 	牙	c=2 d=9.33615e-22 t=19856
ya bu cha 	呀不差	c=1 d=1.64586e-09 t=19856
ya bu xia qu 	呀不下去	c=2 d=2.27511e-15 t=19856
ya dao 	壓倒	c=1 d=4.50876e-12 t=19856
ya de 	壓得	c=1 d=1.25706e-15 t=19856
ya li 	壓力	c=0 d=2.27127e-05 t=19856
ya liang 	壓量	c=5 d=2.11223e-10 t=19856
ya suo 	壓縮	c=2 d=0.00123091 t=19856
ya xu yao 	呀需要	c=1 d=0.000175127 t=19856
yan fang 	驗房	c=2 d=1.12745e-21 t=19856
yan hou 	咽喉	c=3 d=2.62663e-08 t=19856
yan hou 	延後	c=4 d=4.60897e-05 t=19856
yan ji 	煙機	c=1 d=0.00110822 t=19856
yan jiu 	研究	c=4 d=9.41745e-06 t=19856
yan jiu guo 	研究過	c=1 d=3.93121e-17 t=19856
yan jiu xia 	研究下	c=3 d=0.00155239 t=19856
yan qi 	延期	c=4 d=3.19211e-08 t=19856
yan zheng 	驗證	c=5 d=0.00377257 t=19856
yang 	楊	c=2 d=2.92279e-15 t=19856
yang 	樣	c=7 d=0.00403925 t=19856
yang 	羊	c=1 d=0.000164106 t=19856
yang de 	養的	c=1 d=6.72627e-12 t=19856
yang le 	養了	c=1 d=3.96937e-13 t=19856
yang zi 	樣子	c=2 d=0.0257325 t=19856
yao 	妖	c=2 d=6.00231e-17 t=19856
yao 	要	c=38 d=1.0487 t=19856
yao bu 	要不	c=9 d=0.0490458 t=19856
yao bu bu dong le 	要不不動了	c=1 d=5.9053e-10 t=19856
yao bu yao 	要不要	c=5 d=0.0761538 t=19856
yao cuo chu lai 	要錯出來	c=1 d=5.61634e-08 t=19856
yao duo jiu 	要多久	c=1 d=1.28202e-11 t=19856
yao gai 	要概	c=1 d=6.65821e-10 t=19856
yao kong qi 	遙控器	c=1 d=3.36617e-15 t=19856
yao qiu 	要求	c=22 d=0.396263 t=19856
yao shi 	要是	c=3 d=0.0119742 t=19856
yao shi 	鑰匙	c=6 d=0.0118551 t=19856
yao shuo de 	要說的	c=1 d=0.116484 t=19856
yao yun xing 	要運行	c=1 d=4.1743e-17 t=19856
ye 	也	c=32 d=0.736328 t=19856
ye bang 	也幫	c=2 d=0.0777347 t=19856
ye bei 	也被	c=1 d=1.20486e-16 t=19856
ye bi 	也比	c=1 d=3.68957e-06 t=19856
ye bu bian 	也不便	c=1 d=2.93249e-10 t=19856
ye bu da 	也不大	c=3 d=0.465376 t=19856
ye bu gai 	也不該	c=1 d=1.38544e-12 t=19856
ye bu gao 	也不高	c=2 d=0.287941 t=19856
ye bu hui 	也不會	c=4 d=0.000662162 t=19856
ye bu neng ne ge 	也不能呢個	c=1 d=3.62021e-18 t=19856
ye bu shi 	也不是	c=5 d=1.56938e-08 t=19856
ye bu yao 	也不要	c=1 d=6.05377e-08 t=19856
ye bu yi dong 	也不一棟	c=1 d=8.18147e-22 t=19856
ye da gai 	也大概	c=1 d=1.9858e-12 t=19856
ye da suan 	也打算	c=1 d=7.73442e-08 t=19856
ye dan xin 	也擔心	c=1 d=5.42779e-18 t=19856
ye dou 	也都	c=1 d=0.00158844 t=19856
ye fang mian 	也方面	c=1 d=0.0632918 t=19856
ye gen 	也跟	c=1 d=2.84533e-08 t=19856
ye hao 	也好	c=2 d=0.516851 t=19856
ye he 	野鶴	c=1 d=1.78294e-09 t=19856
ye ji 	業績	c=1 d=2.11844e-08 t=19856
ye ji ben 	也基本	c=1 d=1.64558e-07 t=19856
ye jiu 	也就	c=1 d=3.38305e-15 t=19856
ye jiu shi 	也就是	c=1 d=2.09701e-06 t=19856
ye ke yi 	也可以	c=7 d=0.0623495 t=19856
ye liang 	夜涼	c=1 d=5.60375e-11 t=19856
ye mei 	也沒	c=4 d=0.0483185 t=19856
ye mei kan chu lai 	也沒看出來	c=2 d=0.00172636 t=19856
ye mei you 	也沒有	c=2 d=1.31153e-14 t=19856
ye mian 	頁面	c=4 d=0.010955 t=19856
ye neng 	也能	c=2 d=0.00279411 t=19856
ye qi lai 	也起來	c=1 d=1.35566e-21 t=19856
ye qu xiao 	也取消	c=1 d=4.97093e-13 t=19856
ye shi 	也是	c=19 d=0.110475 t=19856
ye shuo de 	也說的	c=1 d=1.35801e-12 t=19856
ye tai 	也太	c=0 d=2.4059e-06 t=19856
ye tai duo le 	也太多了	c=1 d=2.41796e-05 t=19856
ye wu 	業務	c=28 d=1.19167 t=19856
ye wu dai kuan 	業務帶寬	c=1 d=3.51871e-07 t=19856
ye wu liang 	業務量	c=3 d=4.03893e-08 t=19856
ye wu zi yuan 	業務資源	c=1 d=3.64715e-17 t=19856
ye xiang guo ba 	也想過吧	c=1 d=2.12429e-11 t=19856
ye xing 	也行	c=2 d=0.107528 t=19856
ye xu yao 	也需要	c=3 d=0.00869506 t=19856
ye yao 	也要	c=4 d=0.00423234 t=19856
ye ying gai 	也應該	c=2 d=0.00296761 t=19856
ye you 	也有	c=9 d=0.0146256 t=19856
ye you ke neng ne ge 	也有可能呢個	c=1 d=5.11344e-22 t=19856
ye you xie 	也有些	c=1 d=0.024972 t=19856
ye zheng chang 	也正常	c=1 d=0.00275318 t=19856
ye zi jie 	葉子杰	c=1 d=0.451581 t=19856
yi 	一	c=11 d=0.771143 t=19856
yi 	以	c=8 d=0.138069 t=19856
yi 	已	c=18 d=1.12757 t=19856
yi 	易	c=8 d=0.227638 t=19856
yi ban 	一般	c=9 d=0.000297339 t=19856
yi ban shi 	一半是	c=2 d=6.17711e-10 t=19856
yi bian 	一遍	c=0 d=0.0554327 t=19856
yi bu fen 	一部分	c=5 d=0.00285124 t=19856
yi chang 	異常	c=19 d=0.0100261 t=19856
yi chang tui chu 	異常推出	c=1 d=2.81846e-14 t=19856
yi chu 	溢出	c=2 d=2.47536e-05 t=19856
yi ci 	一次	c=12 d=0.0374969 t=19856
yi ci 	依次	c=2 d=0.00341356 t=19856
yi dan 	一旦	c=3 d=4.76206e-08 t=19856
yi dao 	一到	c=1 d=2.2232e-17 t=19856
yi dao le 	已到了	c=1 d=1.31492e-15 t=19856
yi dian 	一點	c=2 d=0.649867 t=19856
yi dian dian 	一點點	c=1 d=1.52378e-14 t=19856
yi ding 	一定	c=12 d=0.143524 t=19856
yi ding neng 	一定能	c=1 d=1.56182e-10 t=19856
yi ding yao 	一定要	c=1 d=1.10116e-16 t=19856
yi dong 	一棟	c=0 d=8.14067e-23 t=19856
yi dong 	移動	c=25 d=0.950265 t=19856
yi duan 	一段	c=1 d=7.71445e-07 t=19856
yi fang 	一方	c=1 d=4.2874e-08 t=19856
yi fen 	一份	c=3 d=0.00603608 t=19856
yi gai 	一改	c=1 d=2.54895e-08 t=19856
